weight;word;color;url
11;<producer, subject, 20th-century_English_people>;;
127;<director, sameAs, 49226917>;;
139;<director, subject, People_from_Leytonstone>;;
139;<director, subject, English_people_of_Irish_descent>;;
127;<director, subject, 1980_deaths>;;
11;<producer, subject, Silent_film_screenwriters>;;
127;<director, subject, 1899_births>;;
146;<director, subject, People_from_Bel_Air,_Los_Angeles>;;
11;<producer, url, hitchcockguilt.html>;;
11;<producer, isPrimaryTopicOf, Alfred_Hitchcock>;;
11;<producer, birthPlace, Leytonstone>;;
11;<producer, core#exactMatch, i95541>;;
11;<producer, education, Salesian_College,_Battersea>;;
127;<director, url, hitchcockguilt.html>;;
127;<director, subject, Deaths_from_kidney_failure>;;
11;<producer, subject, English_Roman_Catholics>;;
127;<director, occupation, Alfred_Hitchcock__PersonFunction__1>;;
96;<director, subject, People_with_acquired_American_citizenship>;;
16;<producer, subject, German-language_film_directors>;;
41;<subject, 1996_romantic_comedy_films>;;
91;<subject, American_romantic_thriller_films>;;
56;<subject, Films_based_on_mystery_novels>;;
103;<subject, 1980s_psychological_thriller_films>;;
348;<cinematography, László_Kovács_(cinematographer)>;;
70;<subject, 1990s_fantasy_films>;;
284;<subject, core#broader, Buddy_comedy_films>;;
305;<starring, subject, Canadian_people_of_American_descent>;;
82;<producer, subject, American_people_of_German_descent>;;
72;<producer, subject, Male_actors_of_German_descent>;;
194;<producer, subject, 1955_births>;;
19;<label, parent, Sony_BMG>;;
19;<label, parentCompany, Sony_BMG_Music_Entertainment>;;
21;<starring, subject, American_male_composers>;;
8;<starring, subject, 20th-century_American_composers>;;
68;<subject, core#broader, Supernatural_films>;;
874;<subject, core#broader, Cinema_of_the_United_Kingdom>;;
104;<starring, subject, Best_Supporting_Actor_AACTA_Award_winners>;;
129;<starring, almaMater, National_Institute_of_Dramatic_Art>;;
137;<starring, subject, Best_Actress_Genie_and_Canadian_Screen_Award_winners>;;
21;<subject, core#broader, Incest_in_fiction>;;
12;<producer, subject, American_male_novelists>;;
39;<musicComposer, instrument, Saxophone>;;
256;<writer, subject, Screenwriters_from_New_Jersey>;;
87;<productionCompany, isPrimaryTopicOf, 20th_Century_Fox>;;
87;<productionCompany, wikiPageRedirects, 20th_Century_Studios>;;
42;<music, occupation, Orchestra>;;
53;<music, subject, Atco_Records_artists>;;
42;<music, subject, American_people_of_English-Jewish_descent>;;
42;<music, occupation, Orchestral_conductor>;;
81;<music, instrument, Oboe>;;
38;<music, subject, Male_oboists>;;
21;<music, associatedBand, New_York_Rock_&_Roll_Ensemble>;;
28;<music, deathPlace, London>;;
21;<music, associatedActs, New_York_Rock_&_Roll_Ensemble>;;
21;<music, before, John_Barry_(composer)>;;
21;<music, subject, American_expatriates_in_the_United_Kingdom>;;
21;<music, subject, People_with_multiple_sclerosis>;;
141;<screenplay, subject, Best_Adapted_Screenplay_Academy_Award_winners>;;
263;<subject, core#broader, Crime_films>;;
33;<editing, sameAs, 222575056>;;
118;<subject, core#broader, Heist_films_by_country>;;
12;<subject, core#broader, Films_scored_by_South_African_composers>;;
12;<musicComposer, subject, Male_guitarists>;;
12;<musicComposer, subject, South_African_film_score_composers>;;
12;<musicComposer, subject, Yes_(band)_members>;;
107;<starring, subject, UNICEF_Goodwill_Ambassadors>;;
740;<starring, subject, 21st-century_American_businesspeople>;;
37;<subject, core#broader, Lionsgate_films>;;
199;<subject, core#broader, Films_with_live_action_and_animation>;;
136;<subject, core#broader, Stop-motion_animated_films>;;
199;<starring, subject, Waldorf_school_alumni>;;
170;<starring, deathPlace, California>;;
17;<director, subject, Eagle_Scouts_(Boy_Scouts_of_America)>;;
49;<subject, core#broader, Film_controversies>;;
246;<producer, subject, American_people_of_Polish-Jewish_descent>;;
43;<subject, core#broader, Films_based_on_science_fiction_works>;;
6;<writer, subject, Cannes_Film_Festival_Award_for_Best_Director_winners>;;
303;<producer, subject, American_film_editors>;;
384;<director, subject, American_people_of_Romanian-Jewish_descent>;;
30;<producer, subject, American_people_of_Romanian-Jewish_descent>;;
66;<musicComposer, subject, 1966_births>;;
36;<subject, core#broader, Films_set_in_North_America_by_country>;;
130;<producer, almaMater, USC_School_of_Cinematic_Arts>;;
21;<starring, subject, Male_actors_from_Louisiana>;;
62;<starring, subject, George_Washington_University_alumni>;;
96;<starring, sameAs, 64203431>;;
96;<starring, awards, List_of_awards_and_nominations_received_by_Kevin_Spacey>;;
92;<starring, subject, Artistic_directors>;;
96;<starring, award, List_of_awards_and_nominations_received_by_Kevin_Spacey>;;
96;<starring, title, List_of_awards_and_nominations_received_by_Kevin_Spacey>;;
50;<starring, subject, Los_Angeles_Valley_College_people>;;
92;<starring, subject, Golden_Orange_Honorary_Award_winners>;;
92;<starring, birthPlace, South_Orange,_New_Jersey>;;
93;<starring, subject, Honorary_Knights_Commander_of_the_Order_of_the_British_Empire>;;
92;<starring, subject, Kevin_Spacey>;;
92;<starring, works, Kevin_Spacey_filmography>;;
92;<starring, isPrimaryTopicOf, Kevin_Spacey>;;
92;<starring, depiction, KevinSpaceyApr09.jpg>;;
92;<starring, occupation, Kevin_Spacey__PersonFunction__1>;;
89;<starring, subject, LGBT_writers_from_the_United_States>;;
92;<starring, subject, People_from_Los_Angeles_County,_California>;;
88;<starring, subject, Actor-managers>;;
15;<starring, birthPlace, Astoria,_Queens>;;
85;<starring, subject, Spokespersons>;;
15;<starring, subject, People_from_Astoria,_Queens>;;
115;<starring, subject, Activists_for_African-American_civil_rights>;;
108;<subject, core#broader, Films_shot_in_Africa_by_country>;;
46;<subject, core#broader, American_speculative_fiction_films>;;
10;<starring, subject, Texas_Democrats>;;
119;<starring, subject, Scottish_male_film_actors>;;
421;<studio, subject, Lists_of_films_released_by_Disney>;;
136;<subject, core#broader, Adventure_films_by_decade>;;
195;<studio, subject, George_Lucas>;;
170;<studio, subject, Companies_based_in_San_Francisco>;;
94;<writer, subject, United_States_National_Medal_of_Arts_recipients>;;
88;<writer, subject, Lucasfilm_people>;;
11;<story, subject, American_male_screenwriters>;;
69;<director, subject, American_film_score_composers>;;
69;<director, subject, Male_film_score_composers>;;
80;<director, subject, Film_producers_from_Texas>;;
129;<director, subject, Film_directors_from_Texas>;;
85;<director, subject, 1968_births>;;
49;<director, subject, Writers_from_Austin,_Texas>;;
63;<editing, subject, American_male_screenwriters>;;
19;<director, subject, American_film_directors_of_Mexican_descent>;;
198;<editing, subject, Horror_film_directors>;;
49;<director, birthPlace, Texas>;;
104;<director, subject, Screenwriters_from_Texas>;;
40;<editing, subject, Action_film_directors>;;
53;<producer, occupation, Actor>;;
12;<starring, subject, Schools_of_the_Sacred_Heart_alumni>;;
25;<productionCompany, sameAs, 134013711>;;
25;<productionCompany, keyPerson, Bob_Weinstein>;;
104;<subject, core#broader, The_Weinstein_Company_films>;;
25;<productionCompany, subject, The_Weinstein_Company>;;
12;<productionCompany, founder, Bob_Weinstein>;;
12;<productionCompany, subject, Miramax>;;
25;<productionCompany, foundedBy, Bob_Weinstein>;;
25;<productionCompany, parentCompany, Lantern_Entertainment>;;
12;<starring, subject, Princeton_High_School_(New_Jersey)_alumni>;;
25;<productionCompany, keyPeople, Bob_Weinstein>;;
63;<starring, subject, People_from_Princeton,_New_Jersey>;;
25;<productionCompany, subject, Lantern_Entertainment>;;
25;<productionCompany, isPrimaryTopicOf, Dimension_Films>;;
25;<productionCompany, subject, Former_subsidiaries_of_The_Walt_Disney_Company>;;
50;<starring, birthPlace, Michigan>;;
29;<subject, core#broader, American_football_mass_media>;;
103;<label, parentCompany, Sony_Music>;;
72;<subject, core#broader, Miramax_films>;;
27;<producer, subject, 1960_births>;;
33;<genre, subject, Fusion_music_genres>;;
103;<starring, subject, African-American_male_singers>;;
201;<director, subject, California_State_University,_Long_Beach_alumni>;;
94;<productionCompany, subject, Defunct_American_film_studios>;;
124;<subject, core#broader, 1990s_adventure_films>;;
154;<starring, subject, Male_actors_from_Washington,_D.C.>;;
67;<productionCompany, parent, Universal_Pictures>;;
281;<distributor, parent, Sony_Pictures>;;
13;<productionCompany, subsid, Interscope_Records>;;
13;<productionCompany, keyPeople, Robert_W._Cort>;;
13;<productionCompany, sameAs, 130507955>;;
20;<productionCompany, industry, Film_studio>;;
13;<productionCompany, subsidiary, Interscope_Records>;;
294;<distributor, owningCompany, Sony>;;
13;<productionCompany, keyPeople, Ted_Field>;;
294;<distributor, location, Culver_City,_California>;;
588;<distributor, owner, Sony>;;
13;<productionCompany, subject, Mass_media_companies_disestablished_in_2003>;;
54;<productionCompany, parentCompany, Universal_Pictures>;;
27;<productionCompany, subject, Mass_media_companies_established_in_1982>;;
13;<productionCompany, logo, InterscopeCommunications.gif>;;
37;<starring, William_Hurt>;;
129;<cinematography, subject, 1957_births>;;
136;<starring, birthPlace, Ontario>;;
11;<starring, subject, Actresses_from_Toronto>;;
111;<starring, subject, 2017_deaths>;;
149;<editing, subject, Canadian_film_editors>;;
7;<subject, American_children's_films>;;
205;<musicComposer, genre, Television_score>;;
219;<music, genre, Television_score>;;
13;<studio, product, Motion_pictures>;;
39;<producer, subject, People_from_Sherman_Oaks,_Los_Angeles>;;
80;<starring, subject, Sexual_abuse_victim_advocates>;;
20;<writer, subject, American_women_novelists>;;
92;<writer, subject, 21st-century_American_non-fiction_writers>;;
13;<artist, subject, Classical_musicians_from_California>;;
13;<artist, birthPlace, California>;;
47;<writer, subject, 20th-century_American_non-fiction_writers>;;
13;<screenplay, subject, Screenwriters_from_New_Jersey>;;
131;<subject, core#broader, Adaptations_of_works_by_Stephen_King>;;
13;<subject, core#broader, Horror_mass_media_franchises>;;
48;<subject, core#broader, Wikipedia_categories_named_after_novels>;;
27;<subject, core#broader, American_ghost_films>;;
27;<director, subject, 1953_births>;;
13;<subject, core#broader, Haunted_house_films>;;
13;<subject, core#broader, Psychological_thriller_films>;;
13;<subject, core#broader, Works_about_stalking>;;
530;<distributor, foundedBy, William_Wadsworth_Hodkinson>;;
499;<distributor, subsidiary, Paramount_Television>;;
467;<distributor, subsidiary, Miramax>;;
457;<distributor, founders, Jesse_L._Lasky>;;
30;<director, subject, University_of_Wisconsin–Madison_alumni>;;
390;<distributor, subsidiary, Madison_Square_Garden>;;
249;<subject, core#broader, American_superhero_films>;;
516;<starring, video, VideoFeatureHarrisonFordsBell407GX>;;
516;<starring, isPrimaryTopicOf, Harrison_Ford>;;
232;<subject, core#broader, New_Line_Cinema>;;
69;<subject, core#broader, Live-action_films>;;
199;<starring, birthPlace, New_Jersey>;;
111;<subject, core#broader, Cinema_of_Toronto>;;
140;<starring, subject, People_from_Compton,_California>;;
281;<starring, almaMater, California_State_University,_Fullerton>;;
140;<starring, isPrimaryTopicOf, Kevin_Costner>;;
140;<starring, birthPlace, Lynwood,_California>;;
140;<starring, sameAs, 112190255>;;
140;<starring, subject, California_State_University,_Fullerton_alumni>;;
140;<starring, subject, Show_Dog-Universal_Music_artists>;;
140;<starring, depiction, Kevin_Costner_2014.jpg>;;
140;<starring, subject, People_from_Lynwood,_California>;;
140;<starring, title, List_of_awards_and_nominations_received_by_Kevin_Costner>;;
140;<starring, subject, Actors_from_Orange_County,_California>;;
140;<starring, subject, Baptists_from_California>;;
146;<starring, subject, Country_musicians_from_California>;;
3;<starring, subject, Officiers_of_the_Ordre_des_Arts_et_des_Lettres>;;
132;<director, subject, 1942_births>;;
342;<director, subject, Film_theorists>;;
38;<subject, core#broader, Films_about_journalism>;;
47;<subject, core#broader, Films_about_social_issues>;;
66;<starring, subject, 1980_births>;;
57;<extra, label, Universal_Music_Group>;;
117;<extra, subject, Musical_groups_established_in_1993>;;
91;<extra, subject, American_musical_trios>;;
90;<extra, genre, Ska_punk>;;
10;<starring, subject, Actresses_from_Rhode_Island>;;
72;<starring, subject, Atlantic_Records_artists>;;
46;<starring, subject, Actresses_from_Texas>;;
22;<starring, education, Columbia_University>;;
41;<subject, core#broader, 2000s_comedy_films>;;
62;<director, subject, 1959_births>;;
190;<subject, core#broader, 1980s_teen_films>;;
115;<extra, subject, Warner_Records_artists>;;
350;<extra, subject, Grammy_Award_winners>;;
41;<subject, core#broader, 1980s_romance_films>;;
85;<subject, 1980s_romantic_comedy-drama_films>;;
42;<starring, subject, American_male_taekwondo_practitioners>;;
641;<starring, subject, 21st-century_Austrian_businesspeople>;;
641;<starring, subject, Film_directors_from_Washington,_D.C.>;;
626;<starring, subject, 20th-century_Austrian_male_actors>;;
611;<starring, subject, Austrian_powerlifters>;;
600;<starring, subject, Austrian_autobiographers>;;
600;<starring, successor, Florence_Griffith_Joyner>;;
600;<starring, subject, State_and_local_political_sex_scandals_in_the_United_States>;;
593;<starring, successor, Franco_Columbu>;;
593;<starring, successor, Jerry_Brown>;;
593;<starring, candidate, Tom_McClintock>;;
593;<starring, subject, Austrian_philanthropists>;;
593;<starring, subject, Austrian_publishers_(people)>;;
593;<starring, subject, Austrian_male_weightlifters>;;
561;<starring, subject, Austrian_emigrants_to_the_United_States>;;
581;<starring, subject, 20th-century_Austrian_businesspeople>;;
446;<starring, subject, United_States_National_Medal_of_Arts_recipients>;;
120;<starring, Steve_Martin>;;
54;<editing, subject, 1964_births>;;
68;<writer, subject, LGBT_producers>;;
104;<subject, core#broader, Films_about_filmmaking>;;
691;<director, subject, American_atheists>;;
38;<director, subject, 2015_deaths>;;
65;<label, location, Los_Angeles>;;
19;<subject, core#broader, Universities_and_colleges_in_art>;;
76;<subject, core#broader, American_mystery_fiction>;;
59;<director, subject, Deaths_from_cancer_in_California>;;
38;<director, subject, Pseudonymous_writers>;;
27;<subject, core#broader, American_thriller>;;
259;<director, deathPlace, Los_Angeles>;;
71;<label, location, California>;;
96;<extra, subject, Roadrunner_Records_artists>;;
87;<extra, subject, Musical_groups_established_in_1991>;;
76;<director, subject, American_former_Protestants>;;
168;<director, subject, 1939_births>;;
19;<subject, core#broader, Universities_and_colleges_in_popular_culture>;;
19;<subject, core#broader, Universities_and_colleges_in_fiction>;;
54;<extra, genre, Pop_punk>;;
111;<director, birthPlace, Cleveland>;;
121;<editing, occupation, Film_producer>;;
61;<subject, core#broader, Mystery_films_by_country>;;
43;<subject, core#broader, Thriller_films_by_country>;;
19;<writer, subject, American_soap_opera_writers>;;
100;<studio, Dimension_Films>;;
139;<writer, subject, Marvel_Comics_people>;;
